transaction_id,date,store_id,product_id,quantity,unit_price,total_amount
TX10498,2026-07-12,S004,P008,1,12.99,12.99
TX10499,2026-07-12,S004,P009,1,14.99,14.99
TX10500,2026-07-12,S004,P009,3,14.99,44.97
TX10501,2026-07-12,S004,P009,1,14.99,14.99
TX10502,2026-07-12,S004,P009,1,14.99,14.99
TX10503,2026-07-12,S004,P010,1,19.99,19.99
TX10504,2026-07-12,S004,P010,2,19.99,39.98
TX10505,2026-07-12,S004,P011,1,24.99,24.99
TX10506,2026-07-12,S004,P013,1,22.99,22.99
TX10507,2026-07-13,S001,P001,2,29.99,59.98
TX10508,2026-07-13,S001,P001,2,29.99,59.98
TX10509,2026-07-13,S001,P001,2,29.99,59.98
TX10510,2026-07-13,S001,P002,1,89.99,89.99
TX10511,2026-07-13,S001,P002,1,89.99,89.99
TX10512,2026-07-13,S001,P002,1,89.99,89.99
TX10513,2026-07-13,S001,P002,1,89.99,89.99
TX10514,2026-07-13,S001,P003,1,39.99,39.99
TX10515,2026-07-13,S001,P003,2,39.99,79.98
TX10516,2026-07-13,S001,P003,2,39.99,79.98
TX10517,2026-07-13,S001,P003,2,39.99,79.98
TX10518,2026-07-13,S001,P004,1,149.99,149.99
TX10519,2026-07-13,S001,P004,1,149.99,149.99
TX10520,2026-07-13,S001,P005,2,49.99,99.98
TX10521,2026-07-13,S001,P006,2,34.99,69.98
TX10522,2026-07-13,S001,P007,3,9.99,29.97
TX10523,2026-07-13,S001,P007,2,9.99,19.98
TX10524,2026-07-13,S001,P007,3,9.99,29.97
TX10525,2026-07-13,S001,P007,2,9.99,19.98
TX10526,2026-07-13,S001,P008,2,12.99,25.98
TX10527,2026-07-13,S001,P009,1,14.99,14.99
TX10528,2026-07-13,S001,P009,1,14.99,14.99
TX10529,2026-07-13,S001,P009,2,14.99,29.98
TX10530,2026-07-13,S001,P009,1,14.99,14.99
TX10531,2026-07-13,S001,P009,3,14.99,44.97
TX10532,2026-07-13,S001,P009,2,14.99,29.98
TX10533,2026-07-13,S001,P009,1,14.99,14.99
TX10534,2026-07-13,S001,P010,1,19.99,19.99
TX10535,2026-07-13,S001,P010,3,19.99,59.97
TX10536,2026-07-13,S001,P011,2,24.99,49.98
TX10537,2026-07-13,S001,P011,1,24.99,24.99
TX10538,2026-07-13,S001,P012,1,59.99,59.99
TX10539,2026-07-13,S001,P013,2,22.99,45.98
TX10540,2026-07-13,S001,P013,2,22.99,45.98
TX10541,2026-07-13,S001,P013,1,22.99,22.99
TX10542,2026-07-13,S001,P014,1,32.99,32.99
TX10543,2026-07-13,S001,P015,1,11.99,11.99
TX10544,2026-07-13,S001,P015,2,11.99,23.98
TX10545,2026-07-13,S001,P015,3,11.99,35.97
TX10546,2026-07-13,S002,P001,1,29.99,29.99
TX10547,2026-07-13,S002,P001,2,29.99,59.98
TX10548,2026-07-13,S002,P001,1,29.99,29.99
TX10549,2026-07-13,S002,P002,3,89.99,269.97
TX10550,2026-07-13,S002,P002,1,89.99,89.99
TX10551,2026-07-13,S002,P003,1,39.99,39.99
TX10552,2026-07-13,S002,P003,1,39.99,39.99
TX10553,2026-07-13,S002,P007,3,9.99,29.97
TX10554,2026-07-13,S002,P007,2,9.99,19.98
TX10555,2026-07-13,S002,P008,1,12.99,12.99
TX10556,2026-07-13,S002,P009,3,14.99,44.97
TX10557,2026-07-13,S002,P009,3,14.99,44.97
TX10558,2026-07-13,S002,P010,1,19.99,19.99
TX10559,2026-07-13,S002,P012,1,59.99,59.99
TX10560,2026-07-13,S002,P013,2,22.99,45.98
TX10561,2026-07-13,S002,P013,2,22.99,45.98
TX10562,2026-07-13,S002,P015,1,11.99,11.99
TX10563,2026-07-13,S003,P001,1,29.99,29.99
TX10564,2026-07-13,S003,P003,1,39.99,39.99
TX10565,2026-07-13,S003,P004,1,149.99,149.99
TX10566,2026-07-13,S003,P005,1,49.99,49.99
TX10567,2026-07-13,S003,P007,3,9.99,29.97
TX10568,2026-07-13,S003,P008,1,12.99,12.99
TX10569,2026-07-13,S003,P009,3,14.99,44.97
TX10570,2026-07-13,S003,P009,2,14.99,29.98
TX10571,2026-07-13,S003,P009,2,14.99,29.98
TX10572,2026-07-13,S003,P010,2,19.99,39.98
TX10573,2026-07-13,S003,P010,2,19.99,39.98
TX10574,2026-07-13,S003,P011,2,24.99,49.98
TX10575,2026-07-13,S003,P013,1,22.99,22.99
TX10576,2026-07-13,S003,P014,1,32.99,32.99
TX10577,2026-07-13,S003,P015,2,11.99,23.98
TX10578,2026-07-13,S004,P001,2,29.99,59.98
TX10579,2026-07-13,S004,P001,1,29.99,29.99
TX10580,2026-07-13,S004,P002,1,89.99,89.99
TX10581,2026-07-13,S004,P003,1,39.99,39.99
TX10582,2026-07-13,S004,P003,2,39.99,79.98
TX10583,2026-07-13,S004,P004,1,149.99,149.99
TX10584,2026-07-13,S004,P007,2,9.99,19.98
TX10585,2026-07-13,S004,P007,2,9.99,19.98
TX10586,2026-07-13,S004,P008,1,12.99,12.99
TX10587,2026-07-13,S004,P009,1,14.99,14.99
TX10588,2026-07-13,S004,P010,2,19.99,39.98
TX10589,2026-07-13,S004,P011,1,24.99,24.99
TX10590,2026-07-13,S004,P013,2,22.99,45.98
TX10591,2026-07-13,S004,P015,1,11.99,11.99
TX10592,2026-07-14,S001,P001,3,29.99,89.97
TX10593,2026-07-14,S001,P001,1,29.99,29.99
TX10594,2026-07-14,S001,P001,2,29.99,59.98
TX10595,2026-07-14,S001,P001,1,29.99,29.99
TX10596,2026-07-14,S001,P002,1,89.99,89.99
TX10597,2026-07-14,S001,P002,2,89.99,179.98
TX10598,2026-07-14,S001,P002,1,89.99,89.99
TX10599,2026-07-14,S001,P003,3,39.99,119.97
TX10600,2026-07-14,S001,P003,2,39.99,79.98
TX10601,2026-07-14,S001,P004,2,149.99,299.98
TX10602,2026-07-14,S001,P005,1,49.99,49.99
TX10603,2026-07-14,S001,P006,2,34.99,69.98
TX10604,2026-07-14,S001,P006,1,34.99,34.99
TX10605,2026-07-14,S001,P007,3,9.99,29.97
TX10606,2026-07-14,S001,P007,1,9.99,9.99
TX10607,2026-07-14,S001,P007,2,9.99,19.98
TX10608,2026-07-14,S001,P008,2,12.99,25.98
TX10609,2026-07-14,S001,P008,2,12.99,25.98
TX10610,2026-07-14,S001,P009,1,14.99,14.99
TX10611,2026-07-14,S001,P009,3,14.99,44.97
TX10612,2026-07-14,S001,P009,1,14.99,14.99
TX10613,2026-07-14,S001,P009,2,14.99,29.98
TX10614,2026-07-14,S001,P009,2,14.99,29.98
TX10615,2026-07-14,S001,P010,1,19.99,19.99
TX10616,2026-07-14,S001,P011,2,24.99,49.98
TX10617,2026-07-14,S001,P013,3,22.99,68.97
TX10618,2026-07-14,S001,P013,1,22.99,22.99
TX10619,2026-07-14,S001,P015,1,11.99,11.99
TX10620,2026-07-14,S001,P015,1,11.99,11.99
TX10621,2026-07-14,S002,P001,3,29.99,89.97
TX10622,2026-07-14,S002,P001,2,29.99,59.98
TX10623,2026-07-14,S002,P001,1,29.99,29.99
TX10624,2026-07-14,S002,P001,1,29.99,29.99
TX10625,2026-07-14,S002,P003,1,39.99,39.99
TX10626,2026-07-14,S002,P003,1,39.99,39.99
TX10627,2026-07-14,S002,P004,1,149.99,149.99
TX10628,2026-07-14,S002,P004,1,149.99,149.99
TX10629,2026-07-14,S002,P006,2,34.99,69.98
TX10630,2026-07-14,S002,P007,3,9.99,29.97
TX10631,2026-07-14,S002,P007,1,9.99,9.99
TX10632,2026-07-14,S002,P007,2,9.99,19.98
TX10633,2026-07-14,S002,P007,2,9.99,19.98
TX10634,2026-07-14,S002,P008,3,12.99,38.97
TX10635,2026-07-14,S002,P008,2,12.99,25.98
TX10636,2026-07-14,S002,P009,1,14.99,14.99
TX10637,2026-07-14,S002,P009,3,14.99,44.97
TX10638,2026-07-14,S002,P010,3,19.99,59.97
TX10639,2026-07-14,S002,P010,2,19.99,39.98
TX10640,2026-07-14,S002,P010,2,19.99,39.98
TX10641,2026-07-14,S002,P011,1,24.99,24.99
TX10642,2026-07-14,S002,P012,1,59.99,59.99
TX10643,2026-07-14,S002,P012,1,59.99,59.99
TX10644,2026-07-14,S002,P012,1,59.99,59.99
TX10645,2026-07-14,S002,P013,3,22.99,68.97
TX10646,2026-07-14,S002,P015,1,11.99,11.99
TX10647,2026-07-14,S002,P015,1,11.99,11.99
TX10648,2026-07-14,S003,P001,2,29.99,59.98
TX10649,2026-07-14,S003,P002,1,89.99,89.99
TX10650,2026-07-14,S003,P004,1,149.99,149.99
TX10651,2026-07-14,S003,P006,1,34.99,34.99
TX10652,2026-07-14,S003,P007,3,9.99,29.97
TX10653,2026-07-14,S003,P008,2,12.99,25.98
TX10654,2026-07-14,S003,P009,1,14.99,14.99
TX10655,2026-07-14,S003,P009,3,14.99,44.97
TX10656,2026-07-14,S003,P009,1,14.99,14.99
TX10657,2026-07-14,S003,P009,1,14.99,14.99
TX10658,2026-07-14,S003,P009,1,14.99,14.99
TX10659,2026-07-14,S003,P010,1,19.99,19.99
TX10660,2026-07-14,S003,P011,2,24.99,49.98
TX10661,2026-07-14,S003,P012,1,59.99,59.99
TX10662,2026-07-14,S003,P013,2,22.99,45.98
TX10663,2026-07-14,S003,P015,1,11.99,11.99
TX10664,2026-07-14,S004,P001,2,29.99,59.98
TX10665,2026-07-14,S004,P003,2,39.99,79.98
TX10666,2026-07-14,S004,P007,2,9.99,19.98
TX10667,2026-07-14,S004,P008,1,12.99,12.99
TX10668,2026-07-14,S004,P009,3,14.99,44.97
TX10669,2026-07-14,S004,P010,2,19.99,39.98
TX10670,2026-07-14,S004,P011,2,24.99,49.98
TX10671,2026-07-14,S004,P013,1,22.99,22.99
TX10672,2026-07-14,S004,P015,1,11.99,11.99
TX10673,2026-07-15,S001,P001,1,29.99,29.99
TX10674,2026-07-15,S001,P001,3,29.99,89.97
TX10675,2026-07-15,S001,P001,2,29.99,59.98
TX10676,2026-07-15,S001,P001,2,29.99,59.98
TX10677,2026-07-15,S001,P001,1,29.99,29.99
TX10678,2026-07-15,S001,P002,1,89.99,89.99
TX10679,2026-07-15,S001,P002,2,89.99,179.98
TX10680,2026-07-15,S001,P003,2,39.99,79.98
TX10681,2026-07-15,S001,P003,2,39.99,79.98
TX10682,2026-07-15,S001,P004,2,149.99,299.98
TX10683,2026-07-15,S001,P004,1,149.99,149.99
TX10684,2026-07-15,S001,P006,1,34.99,34.99
TX10685,2026-07-15,S001,P006,2,34.99,69.98
TX10686,2026-07-15,S001,P007,2,9.99,19.98
TX10687,2026-07-15,S001,P007,1,9.99,9.99
TX10688,2026-07-15,S001,P007,3,9.99,29.97
TX10689,2026-07-15,S001,P007,2,9.99,19.98
TX10690,2026-07-15,S001,P007,1,9.99,9.99
TX10691,2026-07-15,S001,P007,1,9.99,9.99
TX10692,2026-07-15,S001,P008,2,12.99,25.98
TX10693,2026-07-15,S001,P008,1,12.99,12.99
TX10694,2026-07-15,S001,P009,3,14.99,44.97
TX10695,2026-07-15,S001,P009,1,14.99,14.99
TX10696,2026-07-15,S001,P009,1,14.99,14.99
TX10697,2026-07-15,S001,P010,1,19.99,19.99
TX10698,2026-07-15,S001,P010,1,19.99,19.99
TX10699,2026-07-15,S001,P010,2,19.99,39.98
TX10700,2026-07-15,S001,P010,2,19.99,39.98
TX10701,2026-07-15,S001,P011,1,24.99,24.99
TX10702,2026-07-15,S001,P011,3,24.99,74.97
TX10703,2026-07-15,S001,P012,1,59.99,59.99
TX10704,2026-07-15,S001,P012,1,59.99,59.99
TX10705,2026-07-15,S001,P013,2,22.99,45.98
TX10706,2026-07-15,S001,P013,2,22.99,45.98
TX10707,2026-07-15,S001,P013,2,22.99,45.98
TX10708,2026-07-15,S001,P015,3,11.99,35.97
TX10709,2026-07-15,S001,P015,2,11.99,23.98
TX10710,2026-07-15,S002,P001,2,29.99,59.98
TX10711,2026-07-15,S002,P001,1,29.99,29.99
TX10712,2026-07-15,S002,P001,1,29.99,29.99
TX10713,2026-07-15,S002,P001,2,29.99,59.98
TX10714,2026-07-15,S002,P002,1,89.99,89.99
TX10715,2026-07-15,S002,P003,3,39.99,119.97
TX10716,2026-07-15,S002,P004,1,149.99,149.99
TX10717,2026-07-15,S002,P006,1,34.99,34.99
TX10718,2026-07-15,S002,P007,3,9.99,29.97
TX10719,2026-07-15,S002,P007,1,9.99,9.99
TX10720,2026-07-15,S002,P008,2,12.99,25.98
TX10721,2026-07-15,S002,P008,1,12.99,12.99
TX10722,2026-07-15,S002,P008,2,12.99,25.98
TX10723,2026-07-15,S002,P008,2,12.99,25.98
TX10724,2026-07-15,S002,P009,2,14.99,29.98
TX10725,2026-07-15,S002,P009,2,14.99,29.98
TX10726,2026-07-15,S002,P009,3,14.99,44.97
TX10727,2026-07-15,S002,P009,2,14.99,29.98
TX10728,2026-07-15,S002,P010,1,19.99,19.99
TX10729,2026-07-15,S002,P011,1,24.99,24.99
TX10730,2026-07-15,S002,P012,3,59.99,179.97
TX10731,2026-07-15,S002,P013,1,22.99,22.99
TX10732,2026-07-15,S002,P013,2,22.99,45.98
TX10733,2026-07-15,S002,P013,1,22.99,22.99
TX10734,2026-07-15,S002,P013,1,22.99,22.99
TX10735,2026-07-15,S002,P015,1,11.99,11.99
TX10736,2026-07-15,S003,P001,1,29.99,29.99
TX10737,2026-07-15,S003,P004,1,149.99,149.99
TX10738,2026-07-15,S003,P004,2,149.99,299.98
TX10739,2026-07-15,S003,P006,1,34.99,34.99
TX10740,2026-07-15,S003,P007,2,9.99,19.98
TX10741,2026-07-15,S003,P008,2,12.99,25.98
TX10742,2026-07-15,S003,P009,2,14.99,29.98
TX10743,2026-07-15,S003,P009,1,14.99,14.99
TX10744,2026-07-15,S003,P010,1,19.99,19.99
TX10745,2026-07-15,S003,P011,2,24.99,49.98
TX10746,2026-07-15,S003,P013,1,22.99,22.99
TX10747,2026-07-15,S003,P015,1,11.99,11.99
TX10748,2026-07-15,S004,P001,3,29.99,89.97
TX10749,2026-07-15,S004,P001,1,29.99,29.99
TX10750,2026-07-15,S004,P002,1,89.99,89.99
TX10751,2026-07-15,S004,P003,1,39.99,39.99
TX10752,2026-07-15,S004,P004,1,149.99,149.99
TX10753,2026-07-15,S004,P007,3,9.99,29.97
TX10754,2026-07-15,S004,P007,1,9.99,9.99
TX10755,2026-07-15,S004,P008,1,12.99,12.99
TX10756,2026-07-15,S004,P011,1,24.99,24.99
TX10757,2026-07-16,S001,P001,2,29.99,59.98
TX10758,2026-07-16,S001,P001,1,29.99,29.99
TX10759,2026-07-16,S001,P001,2,29.99,59.98
TX10760,2026-07-16,S001,P001,1,29.99,29.99
TX10761,2026-07-16,S001,P001,1,29.99,29.99
TX10762,2026-07-16,S001,P001,1,29.99,29.99
TX10763,2026-07-16,S001,P002,2,89.99,179.98
TX10764,2026-07-16,S001,P003,2,39.99,79.98
TX10765,2026-07-16,S001,P003,1,39.99,39.99
TX10766,2026-07-16,S001,P003,2,39.99,79.98
TX10767,2026-07-16,S001,P003,2,39.99,79.98
TX10768,2026-07-16,S001,P003,2,39.99,79.98
TX10769,2026-07-16,S001,P004,2,149.99,299.98
TX10770,2026-07-16,S001,P005,1,49.99,49.99
TX10771,2026-07-16,S001,P006,2,34.99,69.98
TX10772,2026-07-16,S001,P006,2,34.99,69.98
TX10773,2026-07-16,S001,P006,1,34.99,34.99
TX10774,2026-07-16,S001,P006,2,34.99,69.98
TX10775,2026-07-16,S001,P007,1,9.99,9.99
TX10776,2026-07-16,S001,P007,3,9.99,29.97
TX10777,2026-07-16,S001,P007,2,9.99,19.98
TX10778,2026-07-16,S001,P008,1,12.99,12.99
TX10779,2026-07-16,S001,P008,1,12.99,12.99
TX10780,2026-07-16,S001,P009,1,14.99,14.99
TX10781,2026-07-16,S001,P009,3,14.99,44.97
TX10782,2026-07-16,S001,P009,1,14.99,14.99
TX10783,2026-07-16,S001,P009,3,14.99,44.97
TX10784,2026-07-16,S001,P010,1,19.99,19.99
TX10785,2026-07-16,S001,P011,1,24.99,24.99
TX10786,2026-07-16,S001,P011,1,24.99,24.99
TX10787,2026-07-16,S001,P011,1,24.99,24.99
TX10788,2026-07-16,S001,P013,1,22.99,22.99
TX10789,2026-07-16,S001,P013,3,22.99,68.97
TX10790,2026-07-16,S001,P013,1,22.99,22.99
TX10791,2026-07-16,S001,P013,1,22.99,22.99
TX10792,2026-07-16,S001,P015,1,11.99,11.99
TX10793,2026-07-16,S001,P015,2,11.99,23.98
TX10794,2026-07-16,S002,P001,3,29.99,89.97
TX10795,2026-07-16,S002,P001,1,29.99,29.99
TX10796,2026-07-16,S002,P001,3,29.99,89.97
TX10797,2026-07-16,S002,P001,1,29.99,29.99
TX10798,2026-07-16,S002,P001,1,29.99,29.99
TX10799,2026-07-16,S002,P002,2,89.99,179.98
TX10800,2026-07-16,S002,P003,2,39.99,79.98
TX10801,2026-07-16,S002,P003,1,39.99,39.99
TX10802,2026-07-16,S002,P004,1,149.99,149.99
TX10803,2026-07-16,S002,P006,2,34.99,69.98
TX10804,2026-07-16,S002,P007,3,9.99,29.97
TX10805,2026-07-16,S002,P007,3,9.99,29.97
TX10806,2026-07-16,S002,P007,3,9.99,29.97
TX10807,2026-07-16,S002,P007,1,9.99,9.99
TX10808,2026-07-16,S002,P008,1,12.99,12.99
TX10809,2026-07-16,S002,P008,2,12.99,25.98
TX10810,2026-07-16,S002,P008,1,12.99,12.99
TX10811,2026-07-16,S002,P008,1,12.99,12.99
TX10812,2026-07-16,S002,P009,1,14.99,14.99
TX10813,2026-07-16,S002,P009,2,14.99,29.98
TX10814,2026-07-16,S002,P009,1,14.99,14.99
TX10815,2026-07-16,S002,P010,3,19.99,59.97
TX10816,2026-07-16,S002,P010,2,19.99,39.98
TX10817,2026-07-16,S002,P011,1,24.99,24.99
TX10818,2026-07-16,S002,P012,3,59.99,179.97
TX10819,2026-07-16,S002,P013,1,22.99,22.99
TX10820,2026-07-16,S002,P013,1,22.99,22.99
TX10821,2026-07-16,S002,P015,2,11.99,23.98
TX10822,2026-07-16,S003,P001,3,29.99,89.97
TX10823,2026-07-16,S003,P002,2,89.99,179.98
TX10824,2026-07-16,S003,P003,1,39.99,39.99
TX10825,2026-07-16,S003,P003,1,39.99,39.99
TX10826,2026-07-16,S003,P003,1,39.99,39.99
TX10827,2026-07-16,S003,P004,1,149.99,149.99
TX10828,2026-07-16,S003,P007,3,9.99,29.97
TX10829,2026-07-16,S003,P008,3,12.99,38.97
TX10830,2026-07-16,S003,P008,1,12.99,12.99
TX10831,2026-07-16,S003,P009,3,14.99,44.97
TX10832,2026-07-16,S003,P009,1,14.99,14.99
TX10833,2026-07-16,S003,P009,2,14.99,29.98
TX10834,2026-07-16,S003,P010,3,19.99,59.97
TX10835,2026-07-16,S003,P011,1,24.99,24.99
TX10836,2026-07-16,S003,P012,1,59.99,59.99
TX10837,2026-07-16,S003,P013,2,22.99,45.98
TX10838,2026-07-16,S003,P013,1,22.99,22.99
TX10839,2026-07-16,S003,P013,1,22.99,22.99
TX10840,2026-07-16,S003,P015,1,11.99,11.99
TX10841,2026-07-16,S004,P001,1,29.99,29.99
TX10842,2026-07-16,S004,P003,1,39.99,39.99
TX10843,2026-07-16,S004,P004,1,149.99,149.99
TX10844,2026-07-16,S004,P007,1,9.99,9.99
TX10845,2026-07-16,S004,P008,1,12.99,12.99
TX10846,2026-07-16,S004,P009,2,14.99,29.98
TX10847,2026-07-16,S004,P009,2,14.99,29.98
TX10848,2026-07-16,S004,P009,1,14.99,14.99
TX10849,2026-07-16,S004,P010,1,19.99,19.99
TX10850,2026-07-16,S004,P011,1,24.99,24.99
TX10851,2026-07-16,S004,P013,1,22.99,22.99
TX10852,2026-07-16,S004,P013,1,22.99,22.99
TX10853,2026-07-17,S001,P001,1,29.99,29.99
TX10854,2026-07-17,S001,P001,2,29.99,59.98
TX10855,2026-07-17,S001,P002,3,89.99,269.97
TX10856,2026-07-17,S001,P003,3,39.99,119.97
TX10857,2026-07-17,S001,P003,2,39.99,79.98
TX10858,2026-07-17,S001,P003,2,39.99,79.98
TX10859,2026-07-17,S001,P004,1,149.99,149.99
TX10860,2026-07-17,S001,P006,2,34.99,69.98
TX10861,2026-07-17,S001,P006,2,34.99,69.98
TX10862,2026-07-17,S001,P006,1,34.99,34.99
TX10863,2026-07-17,S001,P007,3,9.99,29.97
TX10864,2026-07-17,S001,P007,3,9.99,29.97
TX10865,2026-07-17,S001,P008,2,12.99,25.98
TX10866,2026-07-17,S001,P008,2,12.99,25.98
TX10867,2026-07-17,S001,P009,1,14.99,14.99
TX10868,2026-07-17,S001,P009,1,14.99,14.99
TX10869,2026-07-17,S001,P009,2,14.99,29.98
TX10870,2026-07-17,S001,P009,2,14.99,29.98
TX10871,2026-07-17,S001,P010,1,19.99,19.99
TX10872,2026-07-17,S001,P010,1,19.99,19.99
TX10873,2026-07-17,S001,P011,2,24.99,49.98
TX10874,2026-07-17,S001,P012,1,59.99,59.99
TX10875,2026-07-17,S001,P013,3,22.99,68.97
TX10876,2026-07-17,S001,P013,2,22.99,45.98
TX10877,2026-07-17,S001,P013,1,22.99,22.99
TX10878,2026-07-17,S001,P014,1,32.99,32.99
TX10879,2026-07-17,S001,P014,1,32.99,32.99
TX10880,2026-07-17,S001,P015,2,11.99,23.98
TX10881,2026-07-17,S001,P015,1,11.99,11.99
TX10882,2026-07-17,S002,P001,2,29.99,59.98
TX10883,2026-07-17,S002,P001,1,29.99,29.99
TX10884,2026-07-17,S002,P001,1,29.99,29.99
TX10885,2026-07-17,S002,P002,1,89.99,89.99
TX10886,2026-07-17,S002,P003,2,39.99,79.98
TX10887,2026-07-17,S002,P003,1,39.99,39.99
TX10888,2026-07-17,S002,P004,2,149.99,299.98
TX10889,2026-07-17,S002,P006,1,34.99,34.99
TX10890,2026-07-17,S002,P007,2,9.99,19.98
TX10891,2026-07-17,S002,P007,3,9.99,29.97
TX10892,2026-07-17,S002,P007,1,9.99,9.99
TX10893,2026-07-17,S002,P007,1,9.99,9.99
TX10894,2026-07-17,S002,P008,1,12.99,12.99
TX10895,2026-07-17,S002,P008,1,12.99,12.99
TX10896,2026-07-17,S002,P009,1,14.99,14.99
TX10897,2026-07-17,S002,P009,3,14.99,44.97
TX10898,2026-07-17,S002,P009,1,14.99,14.99
TX10899,2026-07-17,S002,P010,1,19.99,19.99
TX10900,2026-07-17,S002,P011,1,24.99,24.99
TX10901,2026-07-17,S002,P012,1,59.99,59.99
TX10902,2026-07-17,S002,P013,3,22.99,68.97
TX10903,2026-07-17,S002,P013,2,22.99,45.98
TX10904,2026-07-17,S002,P013,2,22.99,45.98
TX10905,2026-07-17,S002,P015,3,11.99,35.97
TX10906,2026-07-17,S003,P001,2,29.99,59.98
TX10907,2026-07-17,S003,P001,1,29.99,29.99
TX10908,2026-07-17,S003,P002,1,89.99,89.99
TX10909,2026-07-17,S003,P002,1,89.99,89.99
TX10910,2026-07-17,S003,P003,2,39.99,79.98
TX10911,2026-07-17,S003,P004,1,149.99,149.99
TX10912,2026-07-17,S003,P005,1,49.99,49.99
TX10913,2026-07-17,S003,P006,2,34.99,69.98
TX10914,2026-07-17,S003,P007,1,9.99,9.99
TX10915,2026-07-17,S003,P007,2,9.99,19.98
TX10916,2026-07-17,S003,P007,3,9.99,29.97
TX10917,2026-07-17,S003,P007,1,9.99,9.99
TX10918,2026-07-17,S003,P008,1,12.99,12.99
TX10919,2026-07-17,S003,P009,2,14.99,29.98
TX10920,2026-07-17,S003,P009,3,14.99,44.97
TX10921,2026-07-17,S003,P010,3,19.99,59.97
TX10922,2026-07-17,S003,P010,1,19.99,19.99
TX10923,2026-07-17,S003,P011,2,24.99,49.98
TX10924,2026-07-17,S003,P011,1,24.99,24.99
TX10925,2026-07-17,S003,P012,1,59.99,59.99
TX10926,2026-07-17,S003,P013,1,22.99,22.99
TX10927,2026-07-17,S003,P015,2,11.99,23.98
TX10928,2026-07-17,S003,P015,1,11.99,11.99
TX10929,2026-07-17,S004,P001,1,29.99,29.99
TX10930,2026-07-17,S004,P002,2,89.99,179.98
TX10931,2026-07-17,S004,P003,1,39.99,39.99
TX10932,2026-07-17,S004,P006,1,34.99,34.99
TX10933,2026-07-17,S004,P007,1,9.99,9.99
TX10934,2026-07-17,S004,P007,1,9.99,9.99
TX10935,2026-07-17,S004,P007,1,9.99,9.99
TX10936,2026-07-17,S004,P008,1,12.99,12.99
TX10937,2026-07-17,S004,P008,1,12.99,12.99
TX10938,2026-07-17,S004,P009,1,14.99,14.99
TX10939,2026-07-17,S004,P010,1,19.99,19.99
TX10940,2026-07-17,S004,P011,1,24.99,24.99
TX10941,2026-07-17,S004,P013,2,22.99,45.98
TX10942,2026-07-17,S004,P015,1,11.99,11.99
TX10943,2026-07-18,S001,P001,1,29.99,29.99
TX10944,2026-07-18,S001,P001,1,29.99,29.99
TX10945,2026-07-18,S001,P001,3,29.99,89.97
TX10946,2026-07-18,S001,P001,1,29.99,29.99
TX10947,2026-07-18,S001,P002,2,89.99,179.98
TX10948,2026-07-18,S001,P002,2,89.99,179.98
TX10949,2026-07-18,S001,P003,2,39.99,79.98
TX10950,2026-07-18,S001,P004,2,149.99,299.98
TX10951,2026-07-18,S001,P005,2,49.99,99.98
TX10952,2026-07-18,S001,P006,2,34.99,69.98
TX10953,2026-07-18,S001,P006,1,34.99,34.99
TX10954,2026-07-18,S001,P006,1,34.99,34.99
TX10955,2026-07-18,S001,P006,1,34.99,34.99
TX10956,2026-07-18,S001,P007,1,9.99,9.99
TX10957,2026-07-18,S001,P007,2,9.99,19.98
TX10958,2026-07-18,S001,P007,1,9.99,9.99
TX10959,2026-07-18,S001,P007,2,9.99,19.98
TX10960,2026-07-18,S001,P007,1,9.99,9.99
TX10961,2026-07-18,S001,P007,1,9.99,9.99
TX10962,2026-07-18,S001,P008,3,12.99,38.97
TX10963,2026-07-18,S001,P008,1,12.99,12.99
TX10964,2026-07-18,S001,P008,2,12.99,25.98
TX10965,2026-07-18,S001,P008,1,12.99,12.99
TX10966,2026-07-18,S001,P008,1,12.99,12.99
TX10967,2026-07-18,S001,P009,3,14.99,44.97
TX10968,2026-07-18,S001,P009,2,14.99,29.98
TX10969,2026-07-18,S001,P009,3,14.99,44.97
TX10970,2026-07-18,S001,P009,1,14.99,14.99
TX10971,2026-07-18,S001,P009,1,14.99,14.99
TX10972,2026-07-18,S001,P011,2,24.99,49.98
TX10973,2026-07-18,S001,P012,1,59.99,59.99
TX10974,2026-07-18,S001,P013,1,22.99,22.99
TX10975,2026-07-18,S001,P013,3,22.99,68.97
TX10976,2026-07-18,S001,P013,2,22.99,45.98
TX10977,2026-07-18,S001,P013,1,22.99,22.99
TX10978,2026-07-18,S001,P015,2,11.99,23.98
TX10979,2026-07-18,S002,P001,2,29.99,59.98
TX10980,2026-07-18,S002,P001,2,29.99,59.98
TX10981,2026-07-18,S002,P001,1,29.99,29.99
TX10982,2026-07-18,S002,P002,1,89.99,89.99
TX10983,2026-07-18,S002,P003,2,39.99,79.98
TX10984,2026-07-18,S002,P004,2,149.99,299.98
TX10985,2026-07-18,S002,P004,1,149.99,149.99
TX10986,2026-07-18,S002,P006,1,34.99,34.99
TX10987,2026-07-18,S002,P007,2,9.99,19.98
TX10988,2026-07-18,S002,P007,2,9.99,19.98
TX10989,2026-07-18,S002,P007,1,9.99,9.99
TX10990,2026-07-18,S002,P007,3,9.99,29.97
TX10991,2026-07-18,S002,P008,2,12.99,25.98
TX10992,2026-07-18,S002,P009,3,14.99,44.97
TX10993,2026-07-18,S002,P009,1,14.99,14.99
TX10994,2026-07-18,S002,P009,1,14.99,14.99
TX10995,2026-07-18,S002,P009,1,14.99,14.99
